TrialNumber	stim0	stim1	stim2	stim3	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
26	M	A	A	B	A	8	1	shapes	A	3	True	9	(7.1569408846820846, -4.8560618001087832)	(2.5216741561954255, 4.5181957774531334)	(1.4288345624223897, -1.3108126511272138)	(-4.2050452830394205, -6.1400900458951266)	1.0	z	0.848899
27	N	B	N	M	B	4	1	shapes	B	3	True	9	(-7.6934977136234286, 6.0905585529889894)	(-1.6753662581528186, -7.3071469893905734)	(8.132342294527664, -4.0133083410987709)	(2.214422984573428, 1.9837349694251412)	1.0	z	0.848685
28	N	B	A	M	N	8	6	shapes	N	3	True	9	(-6.1973519775984389, -2.5830305972216188)	(2.1242794858908578, -8.1120893835429797)	(3.8345308123040045, 7.3467188404904711)	(0.58655053665565227, 4.9965245358197397)	1.0	slash	0.796382
29	M	A	B	N	B	8	7	shapes	A	3	False	9	(7.3862807030998958, -4.8877477659348951)	(1.0287325536402658, -5.6131984902924961)	(3.0820228532781098, 5.043240392184817)	(-7.1790060854395019, 2.2039113300023274)	1.0	slash	0.681659
30	N	A	N	B	M	4	0	shapes	N	3	False	9	(-2.6305546925676859, 0.073663446365712204)	(0.32943890256230013, -4.256266616248439)	(-7.4848769280232421, -8.1595299642144923)	(3.8491782114311359, 4.2023959933185573)	1.0	z	0.723646
31	N	B	B	N	B	8	4	shapes	M	3	False	9	(6.9615138035767732, -7.0930839807220005)	(3.0847560964842966, -4.841771950649858)	(2.1573570846639996, 0.04160679568439285)	(-3.3074661703501338, -8.5125647476960058)	1.0	slash	0.503181
32	N	B	A	B	M	8	2	shapes	A	3	False	9	(-6.1667527892339447, 2.5218136494907881)	(1.7453373671559635, 0.47543763041868203)	(-7.8677560453913493, -2.4876687140465004)	(-0.57851404791503747, 4.1133686415816424)	1.0	z	0.830997
1	P	C	D	O	O	8	7	shapes	C	4	False	9	(6.4250040240031421, -5.6376902803552333)	(-8.1031561448340454, 3.2668817247707214)	(-0.041373676308939622, 3.9508655826842549)	(8.5849683639982715, 6.1220549910929822)	1.0	slash	1.08862
2	P	D	O	C	C	8	3	shapes	C	4	True	9	(-3.7099504726048878, 3.780217118427263)	(4.0614720450546802, 0.13137074148975181)	(-7.6426487534135878, 2.0776686076250073)	(-4.8487163032935818, -8.146948416361381)	1.0	slash	1.71603
3	O	C	O	C	O	4	3	shapes	C	4	False	9	(6.1899068625769598, 3.9208133365477043)	(6.9414259372564189, -5.1658448645603023)	(-5.0421811090021906, -1.3535290955595931)	(-5.0312416288337634, 4.1372619226564176)	1.0	slash	1.32782
4	P	C	P	P	O	4	2	shapes	P	4	False	9	(2.52329094397912, 6.0039237691261871)	(-5.6613934459878266, 3.9559598320025646)	(-5.1462504131232851, -5.0482021360718434)	(2.5954179927146761, -4.0870317188578227)	1.0	z	1.18536
5	O	C	O	D	D	4	1	shapes	C	4	False	9	(8.6299464573771658, 1.6465266644806178)	(-0.54277075616946036, 1.1157341954466062)	(1.3283714741189065, -7.2207326532231262)	(-2.7821289546128929, -3.0760049263122262)	1.0	z	1.39902
6	O	C	O	P	C	8	6	shapes	C	4	True	9	(-7.7585494408272959, -5.085084328209895)	(-2.7216807701599368, 2.4076579156936688)	(-8.680198968839246, 3.4437614146203828)	(-3.3067995130840142, -3.457556973072796)	1.0	slash	1.7888
7	O	C	O	C	P	8	0	shapes	O	4	False	9	(-8.2907460078918565, -2.4489787231114004)	(-1.4398040608822882, -7.7498637449006047)	(5.4497259305952195, 5.7683846021756917)	(4.4667326430894807, -3.650006055058336)	1.0	z	1.48226
8	P	D	P	O	O	4	3	shapes	O	4	True	9	(2.7006686686845693, 3.4199746448145785)	(5.0821655198494433, -3.6421320537211788)	(-2.2837421201636863, -3.9395244317732026)	(-6.3526457074415212, 6.04269012089431)	1.0	slash	2.21188
9	O	D	O	D	P	8	7	shapes	P	4	True	9	(-4.287369644142192, -8.4508089369334716)	(4.3032875485607676, -5.636054441734208)	(-6.7708817695729575, 2.584179562167261)	(-3.8361101673604665, 7.7123757049091743)	1.0	slash	2.12532
10	O	C	P	O	P	4	2	shapes	P	4	True	9	(-8.448225984742761, -7.6929133539879189)	(7.842446446578542, -5.2772329992205638)	(-1.0372487997890447, 6.9738372844586181)	(6.9086008487790718, 5.8917610815686192)	1.0	z	1.59099
11	O	D	O	D	P	4	1	shapes	D	4	False	9	(0.67505464898967027, 2.4055556083803484)	(5.0922833913349059, -1.8406093845830807)	(-4.5140716041770714, -8.5046158935605138)	(-5.6217816372409839, 0.088304776315094813)	1.0	slash	1.35455
12	P	C	P	D	D	4	3	shapes	D	4	True	9	(-8.660975147931314, 7.1835862270344606)	(6.2361209932430697, -5.3228449333652268)	(8.4719133723487339, 2.2279920853315733)	(-8.2788418341903363, -2.4836382381917463)	1.0	slash	1.20596
13	O	D	O	O	D	4	3	shapes	O	4	False	9	(4.3697854270745005, -3.0249386651960659)	(4.7598602982054352, 2.8188259154556636)	(-0.29395369745739863, 0.77909793558297658)	(-8.0652922557260123, -5.9323550353403665)	1.0	slash	1.59978
14	P	D	P	D	O	4	3	shapes	D	4	False	9	(4.0277284293147524, 3.4132772129605158)	(-8.0999449770765715, -7.3323200573151919)	(2.6780202666110053, -6.1795847156684527)	(-5.0347738227348842, 8.1491257638206278)	1.0	slash	1.13733
15	P	D	P	P	P	8	0	shapes	P	4	True	9	(-2.0338728683820868, 4.7878285373958018)	(3.9250845629804392, -2.8857926037611055)	(-7.2808459425619594, 6.3893297401159312)	(6.2269561500245469, 0.53776775739814831)	1.0	slash	1.35454
16	O	D	C	C	C	4	3	shapes	C	4	True	9	(0.64227745992191743, -5.618726379952899)	(5.3619523132096099, 8.3191210052657603)	(-6.5324191310551321, -3.9217711871347944)	(-4.0137787441656032, 5.7962679461456883)	1.0	z	1.13457
17	P	C	D	C	O	8	1	shapes	C	4	False	9	(8.4974333242365283, -0.28765345493333072)	(-0.089387586018942145, 1.9570543277930561)	(-7.0220867634253343, 6.5551343792665584)	(-5.2196040548406728, -0.41079223863986414)	1.0	slash	1.4641
18	O	C	O	P	O	4	2	shapes	O	4	True	9	(3.6846021238038418, 6.2278323156602529)	(6.7218248188494005, -5.9153038601072634)	(-0.51596388015734185, 8.5320013855280479)	(-2.0243028330644268, -6.2942074611332917)	1.0	z	1.21379
19	O	D	P	D	O	8	5	shapes	C	4	False	9	(1.1829084400314862, 4.0377539631066224)	(3.0941316765383799, -3.8306988757151688)	(-7.1512088870839268, 6.7025044525905102)	(6.5825701035515856, -6.9104753341873071)	1.0	slash	2.79143
20	P	D	D	C	C	8	7	shapes	P	4	False	9	(-3.710811846053482, 1.7715324141757272)	(-2.6515452077710675, 6.508084007638903)	(-3.8801470606528863, -8.6208907440295359)	(5.1673603704514299, -8.4815837752515435)	1.0	slash	1.87674
21	P	D	D	P	D	4	1	shapes	D	4	True	9	(0.62507555008880011, -5.417990259530173)	(1.0900301108351407, 6.7813413296180691)	(-1.8338840789844228, -1.3248371375255372)	(-6.4879874407212839, 3.6912785491616908)	1.0	z	1.16844
22	P	C	D	C	P	8	4	shapes	P	4	True	9	(-1.1902611221337649, 5.9723449690946389)	(7.9434284431940441, 5.6092953246401294)	(3.8234189232238975, -2.5698774597906411)	(1.6443855220402899, -8.5606996145609546)	1.0	slash	2.0581
23	O	D	C	C	P	8	4	shapes	P	4	True	9	(3.2974019598709088, 1.2595694998423799)	(-5.2470444815064372, -8.3834694050337397)	(8.4786171598472677, 5.3261363015374119)	(8.1271232868969783, -2.7349279005155855)	1.0	slash	2.52951
24	O	D	D	D	P	8	6	shapes	C	4	False	9	(-5.6966660261740572, 1.3667001452994967)	(2.0690471162866935, -1.2617430206112417)	(-7.0035456326056833, -8.266788810371656)	(0.2194169452210275, -8.3179724014449086)	1.0	slash	1.40522
25	O	D	D	C	O	4	0	shapes	O	4	True	9	(-3.8239029918450109, 3.5680147563837608)	(4.748504821952487, 3.1971875419314753)	(-2.23084264331023, -4.3365125953745318)	(5.6499420941805205, -2.0147907851790841)	1.0	z	1.1588
26	P	C	P	D	D	4	3	shapes	D	4	True	9	(-8.0454821939803498, -4.454304604954606)	(-5.7556910477983916, 6.6526319923973798)	(2.3594631791464113, 7.5305836019866028)	(2.8521267381225854, -4.5681832928836688)	1.0	z	1.2165
27	O	C	C	D	O	8	7	shapes	O	4	True	9	(-3.5374427433619982, -1.9000478107677932)	(4.603596863806624, -6.3579340778469291)	(-1.0879936678258719, 8.4011860264382534)	(-7.6789593453122595, 4.8812175197785752)	1.0	z	1.3621
28	O	C	P	D	O	8	6	shapes	O	4	True	9	(5.9622096486552127, 2.7334383309652335)	(-5.5843010496401, 5.226286226127332)	(1.9065095274863193, 4.7337994895693889)	(-3.0130615918201773, -5.1886825925205917)	1.0	z	1.24566
29	P	D	C	O	D	8	2	shapes	C	4	False	9	(-5.2720472209837057, 0.49922000786240339)	(-2.263602460798368, 4.5519769113287492)	(0.86464307178717448, -1.4817266717118223)	(-8.7482055162700565, -2.8223389185691437)	1.0	z	1.50521
30	O	D	D	C	D	4	3	shapes	C	4	False	9	(7.4920399139288207, 2.8531478820554455)	(6.1758170875291878, -5.4446668182503037)	(-1.6977076133870783, -0.57081000870175558)	(-6.662583053573881, 0.4327098097270472)	1.0	z	1.27079
31	O	C	O	O	P	4	0	shapes	O	4	False	9	(-0.090706589293157336, -6.6850927740080293)	(0.37548353554802461, 3.8638939218856994)	(3.4268841673458681, -0.4040621265555373)	(-6.1479151418086726, 1.401848159113559)	1.0	slash	1.28249
32	P	C	D	P	O	8	1	shapes	C	4	False	9	(6.8526732822756031, 1.6403638089456027)	(2.5656411704629427, -3.0197645536954827)	(3.7890403568416406, 4.4729202582348861)	(-5.5593306389829795, 0.98360099454449568)	1.0	slash	1.28607
1	Q	F	F	F	F	8	6	shapes	F	5	True	9	(-2.9299266531137178, 1.3211611364687421)	(4.8008501628636715, 0.47408188496068071)	(-2.5923519711814187, -8.5915723279836804)	(4.093635105021459, 6.1799979331434827)	1.0	z	1.30975
2	Q	F	Q	R	E	8	2	shapes	Q	5	False	9	(-8.4331551062457422, 4.3139848071171762)	(-2.6817923793030918, 3.4482251932333838)	(1.3491726430764608, -6.6799895012377508)	(-5.7297234978016869, -1.263090829573315)	1.0	z	1.58937
3	R	E	F	R	E	8	1	shapes	E	5	True	9	(-8.4435899480772107, -3.244804111382372)	(0.079874929745809453, 3.0742945281833336)	(2.5707708297212477, -1.8284276922995151)	(4.6015609456552866, 4.812985342160097)	1.0	slash	2.23701
4	Q	E	F	Q	E	4	1	shapes	E	5	True	9	(-4.7803172799822065, 6.3988816842502398)	(7.227911437428741, 7.4185852764040057)	(7.9962421820780456, -2.7476043005265929)	(-0.8967460335419899, -8.6671860451989708)	1.0	z	1.26434
5	Q	E	E	F	R	4	3	shapes	F	5	False	9	(4.9392982909144756, 4.8487390468667151)	(-3.5350054697292892, 5.7258489581355096)	(-1.9971450016820436, -0.47608448869455877)	(4.6160740493228829, -6.0363445784415504)	1.0	slash	1.55801
6	Q	F	F	E	Q	8	6	shapes	E	5	False	9	(-8.3807095561930574, 5.2295499741938798)	(1.2011324658879357, -6.2256183448211289)	(-2.5505468643163596, 8.3065288715791823)	(0.13953171332595993, 1.2740041949691587)	1.0	slash	1.61965
7	Q	F	R	R	R	4	3	shapes	R	5	True	9	(3.223259775658688, 3.4881915720382857)	(-3.1092640324552159, -2.0882961282965473)	(-6.6901314967420138, 3.2489981070399701)	(4.8481966048147083, -7.6276144345208685)	1.0	z	1.60138
8	Q	F	Q	R	Q	8	4	shapes	Q	5	True	9	(2.2589102546925588, -7.3863625479420154)	(-5.2481001905496161, -6.0241756064186358)	(6.1943070023976237, 5.0870374382326702)	(7.3276565422894073, -3.2686559305063616)	1.0	z	1.20496
9	Q	F	E	E	E	4	3	shapes	E	5	True	9	(-8.2079677583832567, 5.33306335205382)	(6.7232086891542124, -8.5147689878169768)	(-2.2751231407537631, -8.597104844264301)	(1.1431790257039243, 8.425881245701202)	1.0	slash	1.58242
10	R	F	R	R	Q	8	2	shapes	R	5	False	9	(4.3834082836219537, 5.2876759600126828)	(5.3333859033723972, 0.14213962162846272)	(-6.5847688299314839, -0.159869414360438)	(-0.775714920972848, 7.5471208159017493)	1.0	z	1.11213
11	Q	F	R	E	E	8	1	shapes	F	5	False	9	(4.5404340381792014, 0.93329591986718263)	(-6.3661226553225276, -5.7989352346695018)	(1.0511474132339718, -7.5827894028789853)	(-6.7759513955433697, 7.9312041028230276)	1.0	z	1.18978
12	Q	F	Q	E	R	8	5	shapes	R	5	True	9	(4.3887888196858622, 6.593329584459342)	(-6.7293186779659369, -4.8392751751640084)	(-7.439811109123549, 5.000634695389822)	(8.4384398832501617, 8.6372278407557666)	1.0	z	1.15728
13	Q	F	R	F	Q	4	3	shapes	F	5	False	9	(-4.08874505216217, -4.5508925728495875)	(-6.2502637373494743, 3.105503050021083)	(8.215223279553804, -7.045314458356307)	(5.9576558525880881, 4.5427965571107496)	1.0	slash	1.31286
14	R	E	R	F	F	4	0	shapes	R	5	False	9	(-8.2191883951762961, -8.5182698273313999)	(5.9565078525534716, -2.6770193614986315)	(-0.93059286833937982, 7.1968854797277828)	(2.9061243677711381, 2.2678291071106305)	1.0	slash	1.11617
15	Q	E	F	R	R	8	3	shapes	R	5	True	9	(-6.1181847814331185, 3.920283402821827)	(2.556043804038552, 0.20338344480279602)	(-6.3327945229670686, -7.8092087333934952)	(-1.957404404661272, 0.2436852979455022)	1.0	z	1.40696
16	R	F	E	Q	E	8	4	shapes	R	5	False	9	(2.7537228911661185, -2.1517386647515346)	(7.2358914161437724, 1.4334300188338016)	(8.290065016428354, -8.4664223172354411)	(1.3193976221398209, 5.8393422240464812)	1.0	slash	1.76553
17	R	F	Q	Q	R	8	5	shapes	R	5	True	9	(-2.6661831903680788, 2.0183307636860661)	(6.3949034667398426, 6.8309921552814199)	(-3.6981099150760066, 7.2133023063213386)	(0.6443483035273907, -6.0558022661844557)	1.0	z	1.29354
18	R	E	E	R	R	8	3	shapes	R	5	True	9	(-5.8875308914978124, -7.5774378808507672)	(2.6480932004933528, 6.7750197963577499)	(-5.9360155459530164, 5.6368524454090139)	(-6.8765085675973534, -1.4759982211486209)	1.0	slash	2.08098
19	R	E	E	F	R	8	3	shapes	F	5	False	9	(-0.83476671122379553, -5.8518175612738652)	(6.8703399539918504, -1.3189285229806247)	(8.6650052318604125, -5.3310787870620491)	(-7.627347658412587, 6.9828906453826853)	1.0	slash	1.68669
20	R	E	F	Q	F	8	2	shapes	F	5	True	9	(-1.123136127666629, 1.3938537297154454)	(2.6391337961328887, -2.7642717339329801)	(-4.0561931711281645, -4.7157440625634006)	(-6.825474027745404, -1.0786347796085325)	1.0	slash	2.73804
21	Q	F	R	F	F	4	0	shapes	Q	5	False	9	(2.6884192982084993, 7.4878767753515874)	(-3.1420484348823292, 0.10004021350740189)	(-5.7963563750039135, -5.1764002470187096)	(7.2752097443468493, -3.0602403292646292)	1.0	slash	1.2977
22	R	E	R	R	E	4	2	shapes	R	5	False	9	(2.3620642763837907, 1.4199304254672676)	(-7.0277644358690718, -1.4342386114813683)	(1.7496636673482708, -4.8286801292620982)	(-8.5635076478815506, 4.891780956265988)	1.0	slash	1.42523
23	R	F	R	Q	R	4	0	shapes	R	5	True	9	(-1.3662658754348849, -7.6464845907224843)	(4.0962595037926928, -5.1998537569676468)	(-4.0479435236469277, 3.8349565843904134)	(1.0601394265849908, 2.0366477657824849)	1.0	z	1.31069
24	R	E	Q	Q	Q	4	0	shapes	R	5	False	9	(-2.8644932900532218, 4.1677562573276887)	(-1.4820461637314946, -1.9769096351711655)	(5.1018890100822301, 3.1051518549336983)	(3.169649916318706, -6.0584519457082688)	1.0	z	1.30652
25	R	E	Q	Q	F	4	1	shapes	E	5	False	9	(3.7877356107883351, -2.5661708918192829)	(-4.1907452789329263, -3.4393603203243517)	(7.7012617333150999, 8.1789605593313297)	(-2.2375181977180372, 7.0670044945661346)	1.0	z	1.36003
26	Q	E	E	E	E	4	1	shapes	E	5	True	9	(7.4585377301833127, -2.6300086653964447)	(-5.3426673169981695, 4.5486710269750468)	(2.6031526215854726, 0.91350717754999877)	(-7.9503477857846585, -7.3385430361410586)	1.0	z	1.16153
27	R	E	F	Q	F	4	0	shapes	R	5	False	9	(1.8060849910373413, -2.960631479578991)	(-1.6022008836687904, 7.8735611207588398)	(2.3784632091197739, 1.7150223687553652)	(-5.6848142926967711, -1.687676169507295)	1.0	slash	2.55529
28	Q	F	E	R	E	4	2	shapes	E	5	True	9	(0.36506015425323213, -8.1164263237202547)	(-1.1585935810619974, -0.65350105392520241)	(8.5662947167050554, 1.9163118621005317)	(-8.1533216491305218, 6.9010776591437022)	1.0	z	1.19882
29	R	F	E	E	Q	8	7	shapes	R	5	False	9	(8.1011822532722064, -6.4908248641773802)	(4.3650549901091651, 2.4687691631436497)	(-2.940933360733256, 2.1243713144477585)	(-8.4290293667024372, 3.1897415547755781)	1.0	z	1.00465
30	R	F	Q	R	F	8	4	shapes	Q	5	False	9	(2.0379928455034726, 5.7433676307071924)	(-8.5157495284263351, -6.7077016233463898)	(8.611435714079402, 7.6605020588731563)	(-7.4012611732048752, 2.9248724175904535)	1.0	slash	1.06594
31	Q	F	R	Q	R	4	2	shapes	R	5	True	9	(1.3470892728055581, -1.2363775590170842)	(-5.988843778466804, -3.3189939132326503)	(7.1385802907212863, 4.5657554925346648)	(-7.3970905688614819, 6.0500907032205653)	1.0	z	0.949746
32	R	E	E	R	E	4	2	shapes	E	5	True	9	(8.0398497761474736, -0.22191719770864715)	(-1.804782702704073, -7.067660773642781)	(-5.1460088587192159, 2.8052535772866261)	(3.1697299269352648, 4.85361224844638)	1.0	z	1.0093
1	M	A	N	N	A	4	3	shapes	N	6	False	9	(8.0174016095889122, -0.77810311924437503)	(-8.258217051629023, -0.40101045352341558)	(1.0108370257167163, 7.156105659307153)	(-2.6027286578505118, 3.4410603669756874)	1.0	slash	0.823212
2	N	A	B	M	A	8	4	shapes	A	6	True	9	(2.651418075924397, 1.3240164197800137)	(-4.6155575515800082, -4.7067889307817623)	(-5.9474584149219396, 2.020137738051746)	(6.5999328232336545, -3.4987312036507152)	1.0	z	0.942326
3	M	A	N	N	N	4	2	shapes	N	6	True	9	(-2.6871666325172345, 3.9195921460383776)	(5.0204830948870729, -5.0432573551902227)	(-8.7465756910207819, -8.3326540920164334)	(6.1458844148719063, 5.0005744335800895)	1.0	z	1.8284
4	M	A	M	B	B	4	3	shapes	B	6	True	9	(-0.52024273728983417, 5.7060651915056937)	(0.28545305301341983, -5.6718742874047861)	(4.344323643555553, 1.1824977864387609)	(-8.7291180005796196, -6.5614134866522722)	1.0	z	1.23189
5	N	B	N	M	M	4	3	shapes	M	6	True	9	(2.7476384478499423, -2.9540035598111523)	(-7.8582671398785982, 7.7529488726120377)	(3.1449623463059275, 4.864035673524608)	(-1.1958992399456445, -6.3818221410037754)	1.0	slash	0.899589
6	M	A	A	A	B	8	3	shapes	A	6	False	9	(-6.0746495569886516, -2.2465230559341229)	(-0.89953829602957835, -6.2989925284582968)	(6.3940122853556822, 3.0509471228387852)	(-4.07040427302094, 4.2576281513786025)	1.0	z	1.93317
7	N	B	A	B	M	4	1	shapes	B	6	False	9	(5.9574923020701895, 2.5208685392198475)	(-3.8689761078519211, 8.5088650690110512)	(6.4413891194142145, -7.069747957022928)	(-2.923422307345267, -1.8855509253034111)	1.0	slash	1.06063
8	M	B	A	A	B	8	3	shapes	A	6	False	9	(4.3728069434634698, 3.3151034062324793)	(2.0406234234378235, -7.443737604616425)	(-5.2878488067133826, -5.8011212590945354)	(-1.0537122203432112, 4.6782759232591715)	1.0	slash	1.20437
9	M	B	N	M	B	4	1	shapes	B	6	True	9	(0.10015911851752435, -6.4988414932142238)	(7.3273273254737177, 8.4554156556244884)	(-7.9616339101499918, -2.7233046702057564)	(-3.2295338273489875, 1.2347967989058528)	1.0	z	1.10211
10	M	A	N	B	A	4	0	shapes	M	6	False	9	(-6.2310311747925997, -0.43963822125043173)	(7.5782676828247268, -0.81674838132732575)	(-6.7922290834914909, 4.7676201177099529)	(4.3009003602875318, 7.9237046044789672)	1.0	slash	1.71557
11	N	A	M	A	B	8	5	shapes	B	6	True	9	(-3.8118001221465487, 2.7036931083466804)	(-5.3785986894209241, -6.8540568893666665)	(-8.4317127987265472, 6.5460951719969867)	(3.6519362759637772, -5.0575258781911927)	1.0	slash	0.817107
12	N	A	B	A	B	8	6	shapes	M	6	False	9	(-3.1220455828935325, -1.1337859117039359)	(4.1134543268444244, 3.8998704301507239)	(-6.5510034503543313, -5.3721026912465994)	(4.2455521307177229, -3.5720120236809469)	1.0	slash	0.731215
13	M	A	M	M	B	4	0	shapes	M	6	False	9	(-5.4671033487490686, -1.1159588884080449)	(5.9230501226970134, 6.6530758989682059)	(-0.65259000865906458, 0.77530925185806865)	(6.7244900653826818, -1.749573785705218)	1.0	slash	0.618455
14	N	B	B	A	N	8	6	shapes	A	6	False	9	(5.1059552885638233, -7.9063807930210999)	(-5.5490972129093397, -5.4579687237747345)	(-5.218292743940923, -1.4412342372620186)	(-7.9227478175772239, 5.1052832016289873)	1.0	slash	0.636217
15	M	A	A	M	M	8	3	shapes	M	6	True	9	(-3.6622037572210129, -7.7204322135590822)	(4.0215404478716295, -2.7203973262941679)	(0.077287631127674672, -0.020837817954125981)	(-5.7152665157518356, -1.3584463754705594)	1.0	slash	1.31386
16	M	B	B	B	B	8	3	shapes	B	6	True	9	(2.0096650905536944, 2.9379693947672489)	(-4.4997834122424205, 8.6622314818758319)	(3.1280056064074273, -8.4535282721315053)	(5.5635460072526399, 0.52154750232224245)	1.0	z	1.10948
17	M	A	M	N	M	8	5	shapes	M	6	True	9	(-3.9567832956044313, 6.111650629533445)	(-2.7383399769068699, -4.6477004930680579)	(0.83004389723547867, -8.2443717822620819)	(-7.7417879814380663, -3.7612424844931596)	1.0	z	1.07698
18	M	B	N	N	B	4	1	shapes	B	6	True	9	(-1.6173822182758091, -2.7767748873802578)	(7.1391566427553226, 3.8887687916558757)	(-5.2811096123788817, 8.5552038743630412)	(4.4414337902270908, -8.569150227611587)	1.0	z	1.04876
19	M	B	M	A	N	8	5	shapes	A	6	False	9	(2.5825480836823633, -3.4044238545565584)	(-6.1108002178295759, -6.8793172034428203)	(6.9283052535310574, -3.7670696034147246)	(2.823939562100195, 5.1091923939639123)	1.0	slash	1.50834
20	N	A	M	M	M	8	2	shapes	M	6	True	9	(7.6482114530706262, 8.3325872779360814)	(5.9494546950723279, 1.0993208175021127)	(-3.3189730596305154, -7.3574556893027561)	(6.9730519409754219, -8.4875010764918937)	1.0	z	1.34807
21	N	B	A	N	A	8	0	shapes	N	6	False	9	(-3.8045655507964167, 7.2428262646491852)	(-0.47884580083353256, 4.4774036483614807)	(4.3506948553465321, -2.0996131520277279)	(1.7444331737937109, -8.3858769063895036)	1.0	slash	1.22727
22	M	A	M	B	A	4	1	shapes	A	6	True	9	(7.6700759568768291, -6.7489441312243388)	(6.312332317636157, 2.0868608526683623)	(-0.046963272235585052, -4.0208923713104268)	(-7.2976207401850033, 5.0522742529617783)	1.0	z	1.99906
23	M	B	N	N	B	8	1	shapes	B	6	True	9	(-3.0439561327407247, 3.7251177896619172)	(6.8565719771932692, -0.35051121228999627)	(-3.1498668832688574, -2.8470428521546145)	(4.0616375170298422, 8.7011491513536789)	1.0	z	1.37273
